Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SHP01642,Chennai,Los Angeles,Air,Food Products,1207,0.5,10538,40FT,84.84,Normal,Carrier_D,22,245732
SHP01643,Hyderabad,Jebel Ali,Sea,Automotive Parts,3771,4.69,11920,40FT_HC,105.21,Normal,Carrier_B,29,126556
SHP01644,Pune,London,Sea,Automotive Parts,1803,6.24,1750,40FT,108.81,Normal,Carrier_E,1,44967
SHP01645,Pune,Jebel Ali,Sea,Machinery,1920,4.25,7758,20FT,113.6,Off_Peak,Carrier_A,14,84617
SHP01646,Chennai,Shanghai,Air,Automotive Parts,2680,7.42,4369,LCL,97.63,Normal,Carrier_B,13,175785
SHP01647,Hyderabad,Jebel Ali,Sea,Furniture,6300,10.53,9834,40FT_HC,101.83,Normal,Carrier_B,17,107457
SHP01648,Kolkata,Colombo,Air,Furniture,717,0.5,9173,LCL,92.84,Normal,Carrier_D,19,237234
SHP01649,Hyderabad,Hamburg,Air,Textiles,5629,14.33,10764,20FT,99.37,Off_Peak,Carrier_C,21,319802
SHP01650,Kolkata,Singapore,Air,Pharmaceuticals,5848,10.88,4453,20FT,88.95,Normal,Carrier_C,9,179963
SHP01651,Delhi,Rotterdam,Sea,Electronics,1801,7.14,2622,40FT_HC,104.51,Peak,Carrier_E,6,61256
SHP01652,Kolkata,Dubai,Sea,Automotive Parts,1591,1.33,751,40FT_HC,75.91,Normal,Carrier_D,3,28312
SHP01653,Pune,London,Sea,Food Products,2315,1.96,3438,20FT,76.14,Off_Peak,Carrier_D,10,39827
SHP01654,Pune,Rotterdam,Sea,Chemicals,1570,0.5,4722,LCL,103.64,Peak,Carrier_A,13,60127
SHP01655,Bengaluru,Jebel Ali,Sea,Pharmaceuticals,3128,12.44,11380,AIR_CARGO,112.23,Normal,Carrier_C,24,113802
SHP01656,Kolkata,Hamburg,Road,Pharmaceuticals,3404,10.89,6151,LCL,100.29,Normal,Carrier_D,13,95570
SHP01657,Bengaluru,Rotterdam,Sea,Chemicals,911,0.5,6899,AIR_CARGO,104.06,Normal,Carrier_E,15,68873
SHP01658,Pune,Hamburg,Sea,Chemicals,1374,0.5,10621,40FT,107.96,Normal,Carrier_A,23,100638
SHP01659,Ahmedabad,London,Sea,Pharmaceuticals,1157,0.5,10678,40FT_HC,89.47,Normal,Carrier_C,23,77798
SHP01660,Ahmedabad,Colombo,Sea,Textiles,2874,10.63,6571,20FT,79.32,Normal,Carrier_C,15,50358
SHP01661,Hyderabad,Colombo,Sea,Food Products,4407,8.38,1808,40FT,112.32,Peak,Carrier_C,8,67352
SHP01662,Hyderabad,Hamburg,Sea,Textiles,1244,2.13,3611,LCL,112.54,Peak,Carrier_A,7,60549
SHP01663,Hyderabad,Hamburg,Road,Automotive Parts,4387,14.41,5754,AIR_CARGO,92.67,Normal,Carrier_E,15,79749
SHP01664,Kolkata,Singapore,Sea,Electronics,1370,0.5,9138,40FT_HC,83.69,Normal,Carrier_E,20,70132
SHP01665,Hyderabad,Los Angeles,Road,Chemicals,3988,6.77,8684,AIR_CARGO,110.69,Normal,Carrier_D,17,148140
SHP01666,Kolkata,Singapore,Road,Furniture,2079,5.83,7891,LCL,103.34,Peak,Carrier_D,17,136865
SHP01667,Kolkata,Rotterdam,Sea,Food Products,1876,3.35,10623,LCL,75.33,Normal,Carrier_C,22,55941
SHP01668,Mumbai,New York,Road,Chemicals,5253,9.0,9730,20FT,79.31,Normal,Carrier_B,19,100338
SHP01669,Mumbai,Singapore,Sea,Textiles,7991,21.86,11794,40FT,114.33,Normal,Carrier_D,23,148354
SHP01670,Kolkata,Rotterdam,Air,Machinery,708,3.76,10725,40FT_HC,76.53,Normal,Carrier_E,18,194978
SHP01671,Ahmedabad,Dubai,Sea,Automotive Parts,3691,12.12,2750,20FT,86.3,Peak,Carrier_C,6,46120
SHP01672,Bengaluru,Rotterdam,Road,Electronics,2805,6.07,1163,AIR_CARGO,96.94,Peak,Carrier_E,4,50755
SHP01673,Pune,Rotterdam,Road,Automotive Parts,3834,2.09,5267,40FT,82.37,Off_Peak,Carrier_C,10,49530
SHP01674,Pune,Hamburg,Air,Machinery,981,2.38,7601,40FT_HC,84.28,Normal,Carrier_A,14,172761
SHP01675,Delhi,Shanghai,Air,Electronics,1236,0.5,7896,AIR_CARGO,89.12,Normal,Carrier_D,18,210106
SHP01676,Chennai,Jebel Ali,Sea,Machinery,1616,0.5,3576,40FT_HC,85.78,Off_Peak,Carrier_A,8,44892
SHP01677,Mumbai,Hamburg,Sea,Automotive Parts,2871,5.74,10389,40FT_HC,107.13,Normal,Carrier_D,25,112653
SHP01678,Kolkata,Hamburg,Sea,Textiles,1553,4.1,4286,40FT,95.01,Normal,Carrier_E,10,54383
SHP01679,Chennai,Shanghai,Sea,Pharmaceuticals,2027,11.22,11070,AIR_CARGO,86.14,Normal,Carrier_E,24,81856
SHP01680,Mumbai,Shanghai,Air,Automotive Parts,4289,5.39,5923,20FT,87.52,Peak,Carrier_B,12,233387
SHP01681,Delhi,Jebel Ali,Sea,Automotive Parts,9469,25.25,619,20FT,76.59,Off_Peak,Carrier_E,2,30324
SHP01682,Pune,New York,Road,Automotive Parts,4095,3.35,2363,20FT,76.98,Off_Peak,Carrier_C,7,38300
SHP01683,Bengaluru,Dubai,Sea,Food Products,4371,15.49,1677,40FT_HC,103.72,Normal,Carrier_B,8,58144
SHP01684,Kolkata,Singapore,Air,Machinery,2221,2.49,1006,LCL,79.52,Normal,Carrier_C,4,63007
SHP01685,Delhi,Rotterdam,Sea,Furniture,1401,2.0,8711,40FT,94.03,Normal,Carrier_B,19,74581
SHP01686,Pune,Singapore,Road,Machinery,2023,3.53,2712,20FT,108.69,Normal,Carrier_C,7,60950
SHP01687,Ahmedabad,Colombo,Road,Chemicals,2408,8.77,10144,40FT,89.74,Peak,Carrier_B,20,127851
SHP01688,Mumbai,London,Sea,Machinery,1176,0.5,3541,40FT_HC,88.83,Normal,Carrier_D,8,48868
SHP01689,Kolkata,New York,Sea,Chemicals,4247,9.4,872,40FT,109.92,Peak,Carrier_D,2,66707
SHP01690,Chennai,London,Air,Food Products,6712,13.42,9938,20FT,109.59,Normal,Carrier_B,20,436475
SHP01691,Ahmedabad,Rotterdam,Sea,Textiles,2707,15.24,5861,20FT,110.21,Normal,Carrier_A,14,74559
SHP01692,Pune,Shanghai,Sea,Chemicals,5058,7.7,7394,40FT_HC,97.88,Normal,Carrier_B,16,84367
SHP01693,Ahmedabad,Rotterdam,Sea,Automotive Parts,5484,2.73,4367,40FT_HC,113.09,Normal,Carrier_A,10,80707
SHP01694,Hyderabad,Dubai,Sea,Textiles,1276,9.82,1029,AIR_CARGO,107.76,Off_Peak,Carrier_C,5,33985
SHP01695,Bengaluru,Singapore,Sea,Pharmaceuticals,808,3.89,4757,40FT_HC,91.63,Peak,Carrier_B,11,69863
SHP01696,Pune,Jebel Ali,Sea,Food Products,1807,1.15,6460,LCL,100.18,Off_Peak,Carrier_A,14,58038
SHP01697,Ahmedabad,Los Angeles,Sea,Machinery,2661,6.21,634,LCL,79.87,Normal,Carrier_B,5,28889
SHP01698,Mumbai,Los Angeles,Sea,Chemicals,1149,0.5,7104,20FT,97.05,Normal,Carrier_D,15,68368
SHP01699,Bengaluru,Jebel Ali,Road,Furniture,6301,7.17,10770,40FT_HC,85.53,Normal,Carrier_D,21,130867
SHP01700,Kolkata,Shanghai,Sea,Automotive Parts,8873,20.47,3005,LCL,86.34,Off_Peak,Carrier_B,8,46415
SHP01701,Hyderabad,Los Angeles,Road,Electronics,2809,6.0,11158,LCL,80.03,Normal,Carrier_B,22,100099
SHP01702,Pune,Shanghai,Sea,Pharmaceuticals,1321,4.5,1622,AIR_CARGO,89.33,Normal,Carrier_E,4,35829
SHP01703,Delhi,Hamburg,Sea,Electronics,3429,4.27,9993,40FT_HC,94.26,Normal,Carrier_D,20,96016
SHP01704,Bengaluru,Dubai,Sea,Textiles,1318,0.5,10164,AIR_CARGO,99.01,Off_Peak,Carrier_C,21,76998
SHP01705,Chennai,New York,Sea,Machinery,5256,11.01,3464,40FT,87.19,Normal,Carrier_B,6,50341
SHP01706,Mumbai,Singapore,Sea,Furniture,2151,1.2,11515,AIR_CARGO,106.69,Normal,Carrier_E,24,111919
SHP01707,Pune,Singapore,Sea,Electronics,4011,14.1,5291,40FT,95.84,Peak,Carrier_B,15,74002
SHP01708,Chennai,New York,Sea,Textiles,4493,14.09,2124,40FT,100.52,Normal,Carrier_D,4,51530
SHP01709,Bengaluru,Rotterdam,Sea,Food Products,3547,6.38,7305,40FT_HC,86.13,Off_Peak,Carrier_A,14,59290
SHP01710,Pune,Rotterdam,Air,Textiles,7978,21.13,11961,40FT,107.57,Normal,Carrier_A,29,480905
SHP01711,Hyderabad,London,Sea,Pharmaceuticals,2807,1.73,10842,40FT,99.97,Off_Peak,Carrier_D,20,88593
SHP01712,Delhi,Rotterdam,Sea,Furniture,1803,2.45,3704,AIR_CARGO,109.49,Peak,Carrier_C,11,75146
SHP01713,Delhi,Shanghai,Air,Furniture,638,7.37,7135,40FT_HC,81.4,Off_Peak,Carrier_E,15,146347
SHP01714,Chennai,Jebel Ali,Sea,Textiles,566,3.93,1827,40FT_HC,90.23,Normal,Carrier_B,5,37489
SHP01715,Kolkata,Hamburg,Sea,Pharmaceuticals,3819,10.25,5811,40FT,79.52,Normal,Carrier_B,12,55709
SHP01716,Kolkata,New York,Road,Textiles,2218,3.85,6515,AIR_CARGO,83.62,Normal,Carrier_B,15,77414
SHP01717,Hyderabad,Shanghai,Sea,Furniture,1472,3.34,4126,AIR_CARGO,90.78,Normal,Carrier_E,6,49602
SHP01718,Delhi,Shanghai,Air,Furniture,1212,0.5,6068,AIR_CARGO,110.78,Normal,Carrier_E,13,229487
SHP01719,Chennai,London,Road,Automotive Parts,4047,8.34,11079,AIR_CARGO,97.28,Off_Peak,Carrier_D,21,135468
SHP01720,Chennai,Shanghai,Sea,Textiles,1319,4.64,6252,20FT,88.22,Normal,Carrier_E,10,57141
SHP01721,Pune,Dubai,Sea,Chemicals,7215,17.07,10056,40FT,104.88,Normal,Carrier_B,23,116442
SHP01722,Pune,Rotterdam,Sea,Textiles,11524,27.33,4150,40FT,75.79,Off_Peak,Carrier_B,5,40227
SHP01723,Chennai,Singapore,Sea,Furniture,1393,0.7,11671,40FT,89.8,Normal,Carrier_E,28,95566
SHP01724,Pune,Dubai,Sea,Automotive Parts,3864,5.57,1575,40FT_HC,99.03,Normal,Carrier_E,6,58754
SHP01725,Bengaluru,Hamburg,Air,Automotive Parts,3328,3.93,7234,40FT_HC,98.33,Normal,Carrier_D,12,263669
SHP01726,Pune,Hamburg,Sea,Food Products,1316,2.13,9584,AIR_CARGO,99.3,Off_Peak,Carrier_A,22,79872
SHP01727,Hyderabad,Hamburg,Sea,Pharmaceuticals,1320,6.08,9861,40FT_HC,83.46,Peak,Carrier_E,18,87105
SHP01728,Kolkata,Rotterdam,Road,Machinery,2309,2.06,2780,LCL,88.48,Normal,Carrier_A,6,48150
SHP01729,Kolkata,Shanghai,Air,Electronics,1193,3.0,5119,40FT,112.26,Normal,Carrier_C,8,203139
SHP01730,Bengaluru,Hamburg,Sea,Electronics,5082,12.16,7678,40FT,113.96,Normal,Carrier_A,14,95599
SHP01731,Mumbai,New York,Sea,Textiles,2130,8.79,4133,20FT,87.48,Normal,Carrier_E,8,48393
SHP01732,Bengaluru,Singapore,Sea,Food Products,1207,2.93,8070,20FT,100.78,Normal,Carrier_B,18,80336
SHP01733,Hyderabad,Shanghai,Sea,Textiles,2359,0.5,4856,LCL,84.65,Normal,Carrier_B,13,50424
SHP01734,Chennai,London,Sea,Electronics,3385,16.56,4535,20FT,89.74,Normal,Carrier_E,8,47705
SHP01735,Bengaluru,Rotterdam,Sea,Pharmaceuticals,1561,7.6,1743,AIR_CARGO,106.69,Normal,Carrier_D,6,46767
SHP01736,Chennai,Jebel Ali,Road,Furniture,684,3.56,951,AIR_CARGO,95.05,Normal,Carrier_E,1,30808
SHP01737,Hyderabad,Dubai,Sea,Pharmaceuticals,2714,4.16,10106,40FT,108.98,Normal,Carrier_E,21,106002
SHP01738,Ahmedabad,Colombo,Sea,Pharmaceuticals,1133,1.42,6130,AIR_CARGO,100.15,Peak,Carrier_D,17,82035
SHP01739,Hyderabad,Dubai,Sea,Automotive Parts,1492,0.5,6973,20FT,100.16,Peak,Carrier_D,11,82714
SHP01740,Delhi,Hamburg,Sea,Furniture,3391,6.74,4781,LCL,76.36,Normal,Carrier_C,9,37096
SHP01741,Chennai,Singapore,Air,Machinery,1706,4.76,2073,AIR_CARGO,104.99,Peak,Carrier_C,7,135673
SHP01742,Kolkata,London,Air,Furniture,2281,5.33,5670,40FT,114.11,Peak,Carrier_C,14,276654
SHP01743,Bengaluru,Shanghai,Air,Food Products,6429,22.32,3133,40FT,93.92,Off_Peak,Carrier_D,6,186920
SHP01744,Ahmedabad,New York,Sea,Automotive Parts,1989,7.42,10133,20FT,81.34,Normal,Carrier_A,23,68043
SHP01745,Hyderabad,Los Angeles,Sea,Machinery,9301,26.04,11848,AIR_CARGO,114.08,Normal,Carrier_E,22,140309
SHP01746,Chennai,Dubai,Sea,Food Products,4044,11.79,10725,20FT,86.61,Normal,Carrier_C,25,72571
SHP01747,Ahmedabad,Los Angeles,Sea,Food Products,1365,3.9,6575,40FT,91.37,Off_Peak,Carrier_A,15,61476
SHP01748,Mumbai,Shanghai,Sea,Electronics,1834,6.19,7724,LCL,78.09,Peak,Carrier_E,19,56337
SHP01749,Delhi,Singapore,Air,Automotive Parts,1100,0.5,11403,AIR_CARGO,79.43,Normal,Carrier_A,23,218820
SHP01750,Mumbai,Los Angeles,Sea,Food Products,3783,7.97,6695,LCL,83.66,Normal,Carrier_B,15,58043
SHP01751,Hyderabad,Dubai,Sea,Chemicals,5913,8.49,7844,AIR_CARGO,96.94,Normal,Carrier_B,18,88768
SHP01752,Mumbai,Jebel Ali,Sea,Pharmaceuticals,1980,0.5,7736,40FT,97.31,Off_Peak,Carrier_E,18,71173
SHP01753,Mumbai,Colombo,Sea,Food Products,746,6.55,8643,AIR_CARGO,99.25,Normal,Carrier_A,18,80687
SHP01754,Delhi,Los Angeles,Sea,Machinery,3160,3.22,7863,40FT,98.35,Normal,Carrier_A,14,82439
SHP01755,Delhi,Jebel Ali,Road,Electronics,1428,0.5,8213,40FT_HC,94.81,Normal,Carrier_D,17,115503
SHP01756,Pune,Jebel Ali,Air,Textiles,1575,5.31,8848,40FT,107.08,Off_Peak,Carrier_C,17,257752
SHP01757,Delhi,Hamburg,Road,Pharmaceuticals,3061,7.01,9805,40FT,112.36,Off_Peak,Carrier_E,19,141257
SHP01758,Ahmedabad,Colombo,Sea,Electronics,5568,15.04,5135,AIR_CARGO,85.79,Normal,Carrier_A,15,51855
SHP01759,Pune,New York,Sea,Textiles,4043,16.65,9077,LCL,80.21,Off_Peak,Carrier_C,20,46366
SHP01760,Delhi,Dubai,Sea,Automotive Parts,3305,10.16,1652,40FT,92.0,Peak,Carrier_E,6,48499
SHP01761,Mumbai,London,Sea,Automotive Parts,2257,0.5,10576,AIR_CARGO,76.06,Normal,Carrier_A,23,60049
SHP01762,Kolkata,Shanghai,Air,Food Products,1060,6.26,3836,40FT,110.33,Peak,Carrier_B,10,196985
SHP01763,Kolkata,London,Sea,Chemicals,3134,6.58,5140,20FT,84.59,Peak,Carrier_A,15,56775
SHP01764,Pune,Los Angeles,Sea,Automotive Parts,3986,10.16,9742,20FT,96.97,Normal,Carrier_B,16,90664
SHP01765,Delhi,Colombo,Sea,Furniture,1698,0.5,7825,20FT,79.6,Off_Peak,Carrier_B,14,47424
SHP01766,Ahmedabad,Los Angeles,Sea,Food Products,1970,6.7,4049,20FT,97.13,Normal,Carrier_D,8,58766
SHP01767,Bengaluru,Colombo,Air,Pharmaceuticals,5144,7.04,3092,LCL,76.56,Normal,Carrier_D,5,132186
SHP01768,Chennai,Dubai,Sea,Electronics,1937,6.75,11514,40FT,105.75,Peak,Carrier_C,23,119359
SHP01769,Hyderabad,Shanghai,Sea,Automotive Parts,2097,2.1,1509,20FT,113.22,Normal,Carrier_E,5,55900
SHP01770,Ahmedabad,Shanghai,Sea,Furniture,2360,8.51,550,AIR_CARGO,87.28,Normal,Carrier_C,7,31507
SHP01771,Bengaluru,Dubai,Sea,Electronics,3853,3.99,8239,20FT,85.33,Normal,Carrier_D,19,69923
SHP01772,Hyderabad,New York,Air,Electronics,3025,0.96,7566,40FT_HC,92.92,Normal,Carrier_C,15,227655
SHP01773,Bengaluru,Jebel Ali,Road,Chemicals,2883,4.7,8983,40FT_HC,99.8,Normal,Carrier_E,19,130651
SHP01774,Bengaluru,Colombo,Road,Automotive Parts,6705,17.03,8914,LCL,82.56,Normal,Carrier_E,15,96793
SHP01775,Pune,Rotterdam,Air,Electronics,1916,0.5,10427,40FT_HC,107.13,Normal,Carrier_A,21,338604
SHP01776,Kolkata,Rotterdam,Sea,Chemicals,1348,4.02,11104,AIR_CARGO,82.94,Peak,Carrier_C,22,78821
SHP01777,Chennai,Jebel Ali,Air,Chemicals,4858,15.06,9413,20FT,75.22,Normal,Carrier_D,17,219966
SHP01778,Bengaluru,Los Angeles,Sea,Automotive Parts,2905,1.62,3171,40FT_HC,95.97,Normal,Carrier_A,7,51408
SHP01779,Delhi,Colombo,Sea,Chemicals,1705,4.88,5830,40FT_HC,79.61,Normal,Carrier_C,11,45171
SHP01780,Hyderabad,Singapore,Air,Automotive Parts,1979,6.87,7880,LCL,102.93,Normal,Carrier_E,14,263630
SHP01781,Ahmedabad,Shanghai,Sea,Furniture,1092,1.83,6703,40FT_HC,81.7,Off_Peak,Carrier_D,16,51209
SHP01782,Kolkata,London,Road,Automotive Parts,2906,6.59,2327,20FT,107.7,Normal,Carrier_C,8,53368
SHP01783,Hyderabad,Singapore,Sea,Textiles,967,0.5,7277,40FT,93.81,Normal,Carrier_E,16,69482
SHP01784,Pune,London,Sea,Electronics,3895,11.02,10695,20FT,97.65,Normal,Carrier_E,21,97413
SHP01785,Delhi,Shanghai,Air,Furniture,1780,4.48,5313,40FT_HC,82.46,Normal,Carrier_C,10,140354
SHP01786,Delhi,Rotterdam,Road,Machinery,1010,3.01,8193,40FT_HC,80.87,Peak,Carrier_C,16,81754
SHP01787,Bengaluru,Dubai,Sea,Automotive Parts,5101,20.4,7583,40FT_HC,100.25,Normal,Carrier_D,15,96160
SHP01788,Delhi,New York,Sea,Electronics,10837,24.98,4836,LCL,85.22,Peak,Carrier_A,9,73666
SHP01789,Chennai,Hamburg,Sea,Pharmaceuticals,3322,9.2,7001,AIR_CARGO,90.44,Peak,Carrier_E,17,73963
SHP01790,Pune,Los Angeles,Sea,Chemicals,2077,10.1,2917,20FT,94.18,Normal,Carrier_A,7,43541
SHP01791,Delhi,Jebel Ali,Sea,Food Products,1339,2.99,6780,40FT_HC,84.19,Normal,Carrier_A,16,53450
SHP01792,Bengaluru,Rotterdam,Air,Automotive Parts,2964,4.19,9687,40FT,106.82,Normal,Carrier_E,17,347116
SHP01793,Hyderabad,Dubai,Sea,Chemicals,3782,10.6,9228,LCL,112.58,Normal,Carrier_C,17,91704
SHP01794,Pune,Dubai,Air,Chemicals,2511,3.24,4616,AIR_CARGO,92.28,Off_Peak,Carrier_E,12,148772
SHP01795,Delhi,London,Sea,Chemicals,4474,15.45,1789,40FT_HC,111.7,Normal,Carrier_A,7,64463
SHP01796,Kolkata,Dubai,Sea,Chemicals,6688,17.98,9699,20FT,110.31,Normal,Carrier_D,17,114323
SHP01797,Pune,Colombo,Air,Chemicals,1102,0.5,3548,40FT,81.64,Normal,Carrier_E,9,99590
SHP01798,Pune,Los Angeles,Sea,Automotive Parts,3027,2.22,1110,LCL,81.94,Normal,Carrier_D,5,30474
SHP01799,Ahmedabad,Hamburg,Sea,Pharmaceuticals,726,2.35,5620,20FT,94.1,Peak,Carrier_C,11,69517
SHP01800,Kolkata,Rotterdam,Sea,Machinery,1473,4.53,9004,20FT,96.03,Normal,Carrier_C,19,73842
SHP01801,Kolkata,Colombo,Road,Textiles,3992,4.53,9798,LCL,88.65,Normal,Carrier_D,17,112455
SHP01802,Hyderabad,Rotterdam,Air,Chemicals,2425,8.92,11795,20FT,87.52,Normal,Carrier_D,22,291933
SHP01803,Mumbai,New York,Sea,Chemicals,877,4.75,2678,40FT,92.25,Normal,Carrier_E,8,45261
SHP01804,Ahmedabad,Hamburg,Sea,Textiles,4947,13.14,3879,40FT,102.62,Normal,Carrier_C,9,66596
SHP01805,Kolkata,Dubai,Sea,Pharmaceuticals,1756,7.21,7509,20FT,78.38,Normal,Carrier_D,16,52609
SHP01806,Kolkata,New York,Air,Furniture,4346,6.39,9830,40FT_HC,103.42,Normal,Carrier_B,20,364328
SHP01807,Mumbai,London,Air,Pharmaceuticals,3489,4.58,3192,20FT,112.05,Peak,Carrier_E,9,229310
SHP01808,Hyderabad,New York,Sea,Furniture,1455,2.43,5214,40FT_HC,105.54,Normal,Carrier_E,13,65632
SHP01809,Ahmedabad,Singapore,Sea,Automotive Parts,4398,7.93,5197,20FT,82.67,Normal,Carrier_B,13,53370
SHP01810,Kolkata,London,Sea,Electronics,3075,9.33,9389,AIR_CARGO,78.5,Normal,Carrier_C,19,67110
SHP01811,Bengaluru,Hamburg,Air,Food Products,2801,9.89,3271,40FT,94.62,Peak,Carrier_D,7,178656
SHP01812,Hyderabad,Los Angeles,Air,Food Products,1844,1.58,11641,20FT,113.26,Off_Peak,Carrier_D,22,378376
SHP01813,Ahmedabad,Singapore,Sea,Electronics,1221,0.5,6370,40FT,107.76,Normal,Carrier_C,11,78621
SHP01814,Kolkata,Rotterdam,Sea,Automotive Parts,1904,7.95,3744,LCL,97.51,Normal,Carrier_B,8,50211
SHP01815,Kolkata,Jebel Ali,Sea,Food Products,1878,0.54,3769,AIR_CARGO,80.72,Off_Peak,Carrier_B,8,31738
SHP01816,Mumbai,Jebel Ali,Road,Pharmaceuticals,4349,9.21,710,40FT_HC,103.55,Normal,Carrier_B,6,54963
SHP01817,Ahmedabad,Singapore,Sea,Textiles,856,0.5,8463,LCL,107.52,Normal,Carrier_E,15,88954
SHP01818,Bengaluru,Los Angeles,Air,Electronics,6503,13.12,9423,AIR_CARGO,112.4,Off_Peak,Carrier_D,21,408143
SHP01819,Hyderabad,Colombo,Sea,Pharmaceuticals,6739,10.02,873,LCL,99.48,Off_Peak,Carrier_A,3,40448
SHP01820,Delhi,Jebel Ali,Sea,Machinery,1648,9.05,7238,40FT,95.58,Normal,Carrier_E,15,68013
SHP01821,Chennai,Singapore,Sea,Automotive Parts,6217,18.85,9489,AIR_CARGO,99.77,Normal,Carrier_E,20,96512
SHP01822,Bengaluru,Hamburg,Sea,Electronics,1300,0.5,4827,LCL,112.73,Normal,Carrier_D,8,71090
SHP01823,Delhi,Shanghai,Sea,Food Products,5201,14.24,5477,40FT_HC,100.13,Normal,Carrier_C,10,72002
SHP01824,Bengaluru,Los Angeles,Air,Automotive Parts,1467,0.5,4659,AIR_CARGO,85.3,Off_Peak,Carrier_D,8,124879
SHP01825,Ahmedabad,Los Angeles,Sea,Textiles,4894,14.14,4130,AIR_CARGO,100.45,Normal,Carrier_C,9,62514
SHP01826,Delhi,Colombo,Sea,Automotive Parts,982,0.5,6148,LCL,110.19,Normal,Carrier_D,11,78332
SHP01827,Ahmedabad,London,Sea,Automotive Parts,5054,16.9,2410,20FT,97.68,Normal,Carrier_E,9,54155
SHP01828,Delhi,Dubai,Road,Textiles,5777,15.8,5568,40FT_HC,95.11,Normal,Carrier_B,11,95661
SHP01829,Bengaluru,Jebel Ali,Air,Chemicals,962,0.83,11331,40FT_HC,104.33,Peak,Carrier_E,18,380286
SHP01830,Mumbai,Dubai,Sea,Textiles,7834,17.02,815,LCL,101.44,Normal,Carrier_E,3,54959
SHP01831,Bengaluru,Dubai,Road,Pharmaceuticals,4847,12.12,2395,40FT,77.27,Normal,Carrier_A,8,44502
SHP01832,Ahmedabad,Hamburg,Sea,Automotive Parts,682,0.5,9444,40FT,104.01,Normal,Carrier_E,22,92148
SHP01833,Bengaluru,Rotterdam,Sea,Furniture,1818,8.83,2019,20FT,91.3,Normal,Carrier_E,5,32667
SHP01834,Pune,Dubai,Air,Textiles,4907,12.91,3620,20FT,112.64,Peak,Carrier_E,8,275022
SHP01835,Pune,Los Angeles,Air,Chemicals,4000,13.38,5731,LCL,113.83,Off_Peak,Carrier_A,12,247147
SHP01836,Delhi,Colombo,Air,Pharmaceuticals,2688,0.5,11346,40FT,92.95,Peak,Carrier_C,23,335999
SHP01837,Pune,Colombo,Sea,Furniture,4570,10.95,2610,40FT_HC,113.75,Off_Peak,Carrier_A,4,59548
SHP01838,Chennai,Shanghai,Sea,Furniture,1416,4.36,11115,40FT,87.43,Normal,Carrier_B,22,82234
SHP01839,Delhi,Rotterdam,Road,Electronics,2578,6.12,8763,LCL,102.31,Peak,Carrier_C,18,123205
SHP01840,Pune,London,Sea,Textiles,1443,3.53,8218,40FT,78.0,Normal,Carrier_A,17,60233
SHP01841,Kolkata,Los Angeles,Sea,Textiles,2729,5.21,8821,AIR_CARGO,80.8,Off_Peak,Carrier_B,18,55411
SHP01842,Bengaluru,Los Angeles,Sea,Automotive Parts,4792,20.44,859,LCL,109.58,Normal,Carrier_B,2,48296
SHP01843,Hyderabad,Shanghai,Sea,Pharmaceuticals,4155,10.87,1637,AIR_CARGO,110.75,Normal,Carrier_D,6,57263
SHP01844,Bengaluru,New York,Sea,Electronics,2890,7.37,4351,LCL,96.3,Off_Peak,Carrier_D,10,50748
SHP01845,Pune,Shanghai,Road,Machinery,4757,15.07,1351,40FT_HC,88.59,Normal,Carrier_E,4,45200
SHP01846,Mumbai,Dubai,Sea,Machinery,5071,9.84,11857,LCL,93.04,Normal,Carrier_C,21,90152
SHP01847,Ahmedabad,Singapore,Sea,Food Products,8041,13.99,7175,LCL,109.78,Normal,Carrier_A,16,90725
SHP01848,Hyderabad,Colombo,Sea,Textiles,5340,16.34,6104,LCL,83.44,Normal,Carrier_E,11,55518
SHP01849,Delhi,Shanghai,Road,Textiles,3830,7.79,9533,LCL,86.79,Normal,Carrier_C,23,98347
SHP01850,Mumbai,Dubai,Sea,Electronics,4588,16.37,11735,20FT,106.42,Normal,Carrier_D,21,121613
SHP01851,Bengaluru,Jebel Ali,Sea,Chemicals,2929,12.17,11484,AIR_CARGO,112.41,Peak,Carrier_A,24,136369
SHP01852,Pune,Rotterdam,Air,Machinery,2084,0.5,9620,LCL,78.72,Normal,Carrier_B,16,198301
SHP01853,Delhi,Los Angeles,Road,Food Products,4394,10.75,4838,LCL,107.15,Normal,Carrier_B,6,93000
SHP01854,Delhi,New York,Air,Electronics,4089,14.04,1259,20FT,100.8,Normal,Carrier_E,3,137035
SHP01855,Kolkata,Rotterdam,Road,Textiles,3022,0.5,1631,40FT,84.23,Normal,Carrier_E,1,43258
SHP01856,Kolkata,Dubai,Sea,Machinery,2203,6.71,513,20FT,105.23,Normal,Carrier_A,4,36966
SHP01857,Pune,London,Air,Pharmaceuticals,2125,7.69,522,20FT,104.12,Normal,Carrier_B,3,94446
SHP01858,Pune,Jebel Ali,Sea,Food Products,1917,4.35,11269,20FT,80.68,Off_Peak,Carrier_E,25,63331
SHP01859,Chennai,Dubai,Air,Automotive Parts,5655,13.27,11161,LCL,95.09,Normal,Carrier_B,22,358853
SHP01860,Kolkata,Singapore,Air,Machinery,5378,17.6,8177,20FT,105.33,Normal,Carrier_D,17,365121
